TargetID,StoreID,DateKey,Date,YearMonth,Region,TargetRevenue,TargetProfitMargin,TargetOrders
T-S033-2024-12,S033,20241201,2024-12-01,2024-12,South East QLD,10000.0,0.2653,80
T-S033-2025-01,S033,20250101,2025-01-01,2025-01,South East QLD,10000.0,0.2544,80
T-S033-2025-02,S033,20250201,2025-02-01,2025-02,South East QLD,10000.0,0.2518,80
T-S033-2025-03,S033,20250301,2025-03-01,2025-03,South East QLD,10000.0,0.2628,80
T-S033-2025-04,S033,20250401,2025-04-01,2025-04,South East QLD,10000.0,0.2694,80
T-S033-2025-05,S033,20250501,2025-05-01,2025-05,South East QLD,10000.0,0.262,80
T-S033-2025-06,S033,20250601,2025-06-01,2025-06,South East QLD,10000.0,0.2588,80
T-S033-2025-07,S033,20250701,2025-07-01,2025-07,South East QLD,10000.0,0.2612,80
T-S033-2025-08,S033,20250801,2025-08-01,2025-08,South East QLD,10000.0,0.2582,80
T-S033-2025-09,S033,20250901,2025-09-01,2025-09,South East QLD,10000.0,0.2686,80
T-S033-2025-10,S033,20251001,2025-10-01,2025-10,South East QLD,10000.0,0.2615,80
T-S033-2025-11,S033,20251101,2025-11-01,2025-11,South East QLD,10000.0,0.2634,80
T-S033-2025-12,S033,20251201,2025-12-01,2025-12,South East QLD,10000.0,0.2701,80
T-S034-2023-01,S034,20230101,2023-01-01,2023-01,South Australia,10000.0,0.2472,80
T-S034-2023-02,S034,20230201,2023-02-01,2023-02,South Australia,10000.0,0.2506,80
T-S034-2023-03,S034,20230301,2023-03-01,2023-03,South Australia,10000.0,0.2412,80
T-S034-2023-04,S034,20230401,2023-04-01,2023-04,South Australia,10000.0,0.2492,80
T-S034-2023-05,S034,20230501,2023-05-01,2023-05,South Australia,10000.0,0.2506,80
T-S034-2023-06,S034,20230601,2023-06-01,2023-06,South Australia,10000.0,0.2394,80
T-S034-2023-07,S034,20230701,2023-07-01,2023-07,South Australia,10000.0,0.2512,80
T-S034-2023-08,S034,20230801,2023-08-01,2023-08,South Australia,10000.0,0.2696,80
T-S034-2023-09,S034,20230901,2023-09-01,2023-09,South Australia,10000.0,0.2516,80
T-S034-2023-10,S034,20231001,2023-10-01,2023-10,South Australia,10000.0,0.2454,80
T-S034-2023-11,S034,20231101,2023-11-01,2023-11,South Australia,10000.0,0.2602,80
T-S034-2023-12,S034,20231201,2023-12-01,2023-12,South Australia,12076.37,0.2475,81
T-S034-2024-01,S034,20240101,2024-01-01,2024-01,South Australia,10601.77,0.2368,80
T-S034-2024-02,S034,20240201,2024-02-01,2024-02,South Australia,10000.0,0.2413,80
T-S034-2024-03,S034,20240301,2024-03-01,2024-03,South Australia,10000.0,0.2665,80
T-S034-2024-04,S034,20240401,2024-04-01,2024-04,South Australia,10000.0,0.2644,80
T-S034-2024-05,S034,20240501,2024-05-01,2024-05,South Australia,10000.0,0.2447,80
T-S034-2024-06,S034,20240601,2024-06-01,2024-06,South Australia,10000.0,0.2534,80
T-S034-2024-07,S034,20240701,2024-07-01,2024-07,South Australia,10000.0,0.2601,80
T-S034-2024-08,S034,20240801,2024-08-01,2024-08,South Australia,10000.0,0.2399,80
T-S034-2024-09,S034,20240901,2024-09-01,2024-09,South Australia,10000.0,0.2406,80
T-S034-2024-10,S034,20241001,2024-10-01,2024-10,South Australia,10000.0,0.2521,80
T-S034-2024-11,S034,20241101,2024-11-01,2024-11,South Australia,10000.0,0.2487,80
T-S034-2024-12,S034,20241201,2024-12-01,2024-12,South Australia,11086.57,0.2372,80
T-S034-2025-01,S034,20250101,2025-01-01,2025-01,South Australia,13982.23,0.2558,80
T-S034-2025-02,S034,20250201,2025-02-01,2025-02,South Australia,10301.61,0.2365,80
T-S034-2025-03,S034,20250301,2025-03-01,2025-03,South Australia,10000.0,0.2431,80
T-S034-2025-04,S034,20250401,2025-04-01,2025-04,South Australia,10000.0,0.2557,80
T-S034-2025-05,S034,20250501,2025-05-01,2025-05,South Australia,10000.0,0.2497,80
T-S034-2025-06,S034,20250601,2025-06-01,2025-06,South Australia,10000.0,0.2504,80
T-S034-2025-07,S034,20250701,2025-07-01,2025-07,South Australia,10000.0,0.2456,80
T-S034-2025-08,S034,20250801,2025-08-01,2025-08,South Australia,10000.0,0.228,80
T-S034-2025-09,S034,20250901,2025-09-01,2025-09,South Australia,10000.0,0.2375,80
T-S034-2025-10,S034,20251001,2025-10-01,2025-10,South Australia,10000.0,0.2502,80
T-S034-2025-11,S034,20251101,2025-11-01,2025-11,South Australia,10487.05,0.2484,80
T-S034-2025-12,S034,20251201,2025-12-01,2025-12,South Australia,14712.95,0.2423,80
T-S035-2023-01,S035,20230101,2023-01-01,2023-01,Regional WA,10000.0,0.2435,80
T-S035-2023-02,S035,20230201,2023-02-01,2023-02,Regional WA,10000.0,0.2346,80
T-S035-2023-03,S035,20230301,2023-03-01,2023-03,Regional WA,10000.0,0.249,80
T-S035-2023-04,S035,20230401,2023-04-01,2023-04,Regional WA,10000.0,0.2547,80
T-S035-2023-05,S035,20230501,2023-05-01,2023-05,Regional WA,10000.0,0.2409,80
T-S035-2023-06,S035,20230601,2023-06-01,2023-06,Regional WA,10000.0,0.2443,80
T-S035-2023-07,S035,20230701,2023-07-01,2023-07,Regional WA,10000.0,0.2545,80
T-S035-2023-08,S035,20230801,2023-08-01,2023-08,Regional WA,10000.0,0.2514,80
T-S035-2023-09,S035,20230901,2023-09-01,2023-09,Regional WA,10000.0,0.247,80
T-S035-2023-10,S035,20231001,2023-10-01,2023-10,Regional WA,10000.0,0.2574,80
T-S035-2023-11,S035,20231101,2023-11-01,2023-11,Regional WA,10000.0,0.2437,80
T-S035-2023-12,S035,20231201,2023-12-01,2023-12,Regional WA,11277.95,0.2362,80
T-S035-2024-01,S035,20240101,2024-01-01,2024-01,Regional WA,12199.52,0.2402,80
T-S035-2024-02,S035,20240201,2024-02-01,2024-02,Regional WA,10000.0,0.25,80
T-S035-2024-03,S035,20240301,2024-03-01,2024-03,Regional WA,10000.0,0.2522,80
T-S035-2024-04,S035,20240401,2024-04-01,2024-04,Regional WA,10000.0,0.2421,80
T-S035-2024-05,S035,20240501,2024-05-01,2024-05,Regional WA,10000.0,0.2379,80
T-S035-2024-06,S035,20240601,2024-06-01,2024-06,Regional WA,10000.0,0.2532,80
T-S035-2024-07,S035,20240701,2024-07-01,2024-07,Regional WA,10000.0,0.2518,80
T-S035-2024-08,S035,20240801,2024-08-01,2024-08,Regional WA,10000.0,0.2413,80
T-S035-2024-09,S035,20240901,2024-09-01,2024-09,Regional WA,10000.0,0.2418,80
T-S035-2024-10,S035,20241001,2024-10-01,2024-10,Regional WA,10110.28,0.2485,80
T-S035-2024-11,S035,20241101,2024-11-01,2024-11,Regional WA,12698.62,0.2633,80
T-S035-2024-12,S035,20241201,2024-12-01,2024-12,Regional WA,15091.71,0.2544,80
T-S035-2025-01,S035,20250101,2025-01-01,2025-01,Regional WA,13752.91,0.2485,80
T-S035-2025-02,S035,20250201,2025-02-01,2025-02,Regional WA,10000.0,0.2377,80
T-S035-2025-03,S035,20250301,2025-03-01,2025-03,Regional WA,10000.0,0.2512,80
T-S035-2025-04,S035,20250401,2025-04-01,2025-04,Regional WA,11434.74,0.2292,80
T-S035-2025-05,S035,20250501,2025-05-01,2025-05,Regional WA,10427.71,0.2462,80
T-S035-2025-06,S035,20250601,2025-06-01,2025-06,Regional WA,10000.0,0.25,80
T-S035-2025-07,S035,20250701,2025-07-01,2025-07,Regional WA,10000.0,0.2509,80
T-S035-2025-08,S035,20250801,2025-08-01,2025-08,Regional WA,10000.0,0.249,80
T-S035-2025-09,S035,20250901,2025-09-01,2025-09,Regional WA,10000.0,0.2526,80
T-S035-2025-10,S035,20251001,2025-10-01,2025-10,Regional WA,10000.0,0.2481,80
T-S035-2025-11,S035,20251101,2025-11-01,2025-11,Regional WA,10000.0,0.2335,80
T-S035-2025-12,S035,20251201,2025-12-01,2025-12,Regional WA,13317.71,0.2469,90
T-S036-2023-01,S036,20230101,2023-01-01,2023-01,Tasmania,10000.0,0.2573,80
T-S036-2023-02,S036,20230201,2023-02-01,2023-02,Tasmania,10000.0,0.2275,80
T-S036-2023-03,S036,20230301,2023-03-01,2023-03,Tasmania,10000.0,0.2403,80
T-S036-2023-04,S036,20230401,2023-04-01,2023-04,Tasmania,10000.0,0.2407,80
T-S036-2023-05,S036,20230501,2023-05-01,2023-05,Tasmania,10000.0,0.2545,80
T-S036-2023-06,S036,20230601,2023-06-01,2023-06,Tasmania,10000.0,0.2532,80
T-S036-2023-07,S036,20230701,2023-07-01,2023-07,Tasmania,10000.0,0.2513,80
T-S036-2023-08,S036,20230801,2023-08-01,2023-08,Tasmania,10000.0,0.2321,80
T-S036-2023-09,S036,20230901,2023-09-01,2023-09,Tasmania,10000.0,0.2421,80
T-S036-2023-10,S036,20231001,2023-10-01,2023-10,Tasmania,10000.0,0.2487,80
T-S036-2023-11,S036,20231101,2023-11-01,2023-11,Tasmania,10000.0,0.2593,80
T-S036-2023-12,S036,20231201,2023-12-01,2023-12,Tasmania,10000.0,0.2428,80
T-S036-2024-01,S036,20240101,2024-01-01,2024-01,Tasmania,11152.27,0.246,80
T-S036-2024-02,S036,20240201,2024-02-01,2024-02,Tasmania,10000.0,0.2365,80
T-S036-2024-03,S036,20240301,2024-03-01,2024-03,Tasmania,10000.0,0.2499,80
T-S036-2024-04,S036,20240401,2024-04-01,2024-04,Tasmania,10000.0,0.2507,80
T-S036-2024-05,S036,20240501,2024-05-01,2024-05,Tasmania,10000.0,0.2455,80
T-S036-2024-06,S036,20240601,2024-06-01,2024-06,Tasmania,10000.0,0.2519,80
T-S036-2024-07,S036,20240701,2024-07-01,2024-07,Tasmania,10000.0,0.2379,80
T-S036-2024-08,S036,20240801,2024-08-01,2024-08,Tasmania,10000.0,0.2518,80
T-S036-2024-09,S036,20240901,2024-09-01,2024-09,Tasmania,10000.0,0.2479,80
T-S036-2024-10,S036,20241001,2024-10-01,2024-10,Tasmania,10000.0,0.2349,80
T-S036-2024-11,S036,20241101,2024-11-01,2024-11,Tasmania,10003.67,0.236,80
T-S036-2024-12,S036,20241201,2024-12-01,2024-12,Tasmania,11159.96,0.227,80
T-S036-2025-01,S036,20250101,2025-01-01,2025-01,Tasmania,10000.0,0.236,80
T-S036-2025-02,S036,20250201,2025-02-01,2025-02,Tasmania,10000.0,0.2414,80
T-S036-2025-03,S036,20250301,2025-03-01,2025-03,Tasmania,10000.0,0.2387,80
T-S036-2025-04,S036,20250401,2025-04-01,2025-04,Tasmania,10000.0,0.2462,80
T-S036-2025-05,S036,20250501,2025-05-01,2025-05,Tasmania,10000.0,0.2481,80
T-S036-2025-06,S036,20250601,2025-06-01,2025-06,Tasmania,10000.0,0.2479,80
T-S036-2025-07,S036,20250701,2025-07-01,2025-07,Tasmania,10000.0,0.2508,80
T-S036-2025-08,S036,20250801,2025-08-01,2025-08,Tasmania,10000.0,0.2399,80
T-S036-2025-09,S036,20250901,2025-09-01,2025-09,Tasmania,10000.0,0.253,80
T-S036-2025-10,S036,20251001,2025-10-01,2025-10,Tasmania,10000.0,0.2469,80
T-S036-2025-11,S036,20251101,2025-11-01,2025-11,Tasmania,10000.0,0.2458,80
T-S036-2025-12,S036,20251201,2025-12-01,2025-12,Tasmania,10573.66,0.2411,80
