ReturnID,SaleID,OrderID,ReturnDate,DaysAfterPurchase,ReturnReason,ReturnQuantity,RefundAmount,RestockingFee,ReturnStatus
R0000307,SL000006209,O00003665,2024-06-22,26,Size or fit issue,1,34.65,0.0,Completed
R0000308,SL000006214,O00003668,2025-09-14,2,Faulty product,3,114.16,0.0,Completed
R0000309,SL000006253,O00003686,2024-10-22,9,Damaged item,1,95.03,0.0,Completed
R0000310,SL000006257,O00003686,2024-10-27,14,Faulty product,2,23.52,0.0,Completed
R0000311,SL000006263,O00003691,2024-06-03,19,Changed mind,1,29.15,5.14,Completed
R0000312,SL000006266,O00003691,2024-05-27,12,Faulty product,1,86.68,0.0,Completed
R0000313,SL000006270,O00003694,2023-09-17,14,Faulty product,1,188.82,0.0,Completed
R0000314,SL000006278,O00003698,2023-11-05,14,Changed mind,1,92.54,0.0,Completed
R0000315,SL000006291,O00003705,2025-05-24,8,Not as described,2,171.53,0.0,Completed
R0000316,SL000006294,O00003707,2025-12-30,11,Late delivery,1,155.63,0.0,Completed
R0000317,SL000006299,O00003710,2023-12-19,2,Changed mind,4,58.8,0.0,Completed
R0000318,SL000006323,O00003728,2024-06-09,11,Not as described,1,131.77,0.0,Completed
R0000319,SL000006340,O00003738,2023-05-19,19,Not as described,1,113.83,0.0,Completed
R0000320,SL000006347,O00003743,2025-08-05,23,Damaged item,3,125.27,0.0,Completed
R0000321,SL000006363,O00003753,2025-12-16,19,Changed mind,1,199.53,0.0,Completed
R0000322,SL000006392,O00003768,2025-12-02,3,Faulty product,2,70.0,0.0,Completed
R0000323,SL000006424,O00003790,2025-05-25,18,Changed mind,1,35.41,0.0,Completed
R0000324,SL000006465,O00003816,2024-07-24,7,Changed mind,1,4.87,0.0,Completed
R0000325,SL000006502,O00003839,2024-11-05,14,Not as described,1,18.16,0.0,Completed
R0000326,SL000006586,O00003887,2024-11-04,9,Faulty product,1,153.24,0.0,Completed
R0000327,SL000006615,O00003903,2025-03-05,8,Not as described,1,31.09,0.0,Completed
R0000328,SL000006631,O00003910,2024-08-27,1,Incorrect item,1,73.72,0.0,Completed
R0000329,SL000006655,O00003922,2025-10-22,12,Changed mind,2,55.54,0.0,Completed
R0000330,SL000006662,O00003924,2024-11-26,9,Late delivery,1,131.77,0.0,Completed
R0000331,SL000006732,O00003965,2025-01-09,9,Incorrect item,1,12.0,0.0,Completed
R0000332,SL000006743,O00003971,2024-09-16,11,Changed mind,2,97.06,0.0,Completed
R0000333,SL000006759,O00003978,2024-12-30,34,Damaged item,1,80.67,0.0,Completed
R0000334,SL000006799,O00004001,2024-03-14,6,Changed mind,1,87.55,0.0,Completed
R0000335,SL000006810,O00004007,2025-08-19,9,Incorrect item,1,68.07,0.0,Completed
R0000336,SL000006819,O00004010,2025-07-13,7,Incorrect item,1,39.43,0.0,Completed
R0000337,SL000006834,O00004019,2024-09-10,5,Changed mind,1,64.47,0.0,Completed
R0000338,SL000006876,O00004039,2024-06-15,21,Damaged item,1,11.44,0.0,Completed
R0000339,SL000006899,O00004055,2025-06-20,1,Changed mind,1,68.33,0.0,Pending
R0000340,SL000006924,O00004069,2023-04-15,18,Not as described,1,23.41,0.0,Completed
R0000341,SL000006966,O00004097,2025-12-07,8,Not as described,1,31.73,0.0,Completed
R0000342,SL000006991,O00004108,2023-12-25,7,Damaged item,4,81.48,0.0,Completed
R0000343,SL000006994,O00004110,2024-01-18,39,Changed mind,1,30.8,0.0,Completed
R0000344,SL000006999,O00004113,2023-06-26,10,Changed mind,1,263.13,0.0,Completed
R0000345,SL000007006,O00004118,2023-05-18,12,Incorrect item,1,44.52,0.0,Completed
R0000346,SL000007018,O00004127,2025-01-04,13,Not as described,1,194.22,0.0,Completed
R0000347,SL000007060,O00004151,2023-03-17,9,Changed mind,2,68.6,0.0,Completed
R0000348,SL000007062,O00004152,2024-07-20,7,Changed mind,1,238.33,0.0,Completed
R0000349,SL000007073,O00004159,2025-01-30,4,Changed mind,1,79.95,14.11,Completed
R0000350,SL000007113,O00004187,2024-12-15,5,Damaged item,1,6.48,0.0,Completed
R0000351,SL000007123,O00004190,2023-10-29,1,Changed mind,2,82.26,0.0,Completed
R0000352,SL000007132,O00004196,2025-02-08,4,Faulty product,4,36.61,0.0,Completed
R0000353,SL000007134,O00004198,2025-06-22,4,Damaged item,3,56.46,0.0,Completed
R0000354,SL000007146,O00004204,2024-05-23,15,Faulty product,1,32.5,0.0,Completed
R0000355,SL000007169,O00004218,2025-12-07,10,Changed mind,1,131.78,0.0,Completed
R0000356,SL000007178,O00004224,2025-09-28,16,Size or fit issue,1,149.39,0.0,Completed
R0000357,SL000007201,O00004238,2023-06-29,8,Faulty product,1,100.54,0.0,Completed
R0000358,SL000007216,O00004244,2025-04-12,9,Damaged item,1,189.91,0.0,Completed
R0000359,SL000007256,O00004272,2024-03-02,4,Changed mind,1,16.5,0.0,Completed
R0000360,SL000007261,O00004275,2024-01-24,2,Changed mind,1,25.59,4.52,Completed
R0000361,SL000007288,O00004293,2024-04-01,11,Not as described,1,92.16,0.0,Completed
R0000362,SL000007290,O00004293,2024-03-25,4,Changed mind,1,18.25,0.0,Completed
R0000363,SL000007300,O00004301,2024-12-27,2,Faulty product,1,120.4,0.0,Completed
R0000364,SL000007330,O00004318,2024-12-02,7,Changed mind,1,38.7,0.0,Completed
R0000365,SL000007359,O00004333,2025-12-21,27,Damaged item,1,75.68,0.0,Completed
R0000366,SL000007362,O00004335,2025-04-24,8,Faulty product,1,35.52,0.0,Completed
R0000367,SL000007365,O00004337,2024-04-09,16,Late delivery,4,194.82,0.0,Completed
R0000368,SL000007378,O00004345,2024-09-28,5,Changed mind,1,10.1,1.78,Completed
R0000369,SL000007389,O00004349,2025-11-28,1,Changed mind,1,49.58,0.0,Completed
R0000370,SL000007427,O00004365,2024-12-01,11,Changed mind,1,294.67,0.0,Completed
R0000371,SL000007435,O00004369,2023-02-10,7,Damaged item,1,124.12,0.0,Completed
R0000372,SL000007512,O00004412,2024-07-29,13,Incorrect item,2,193.56,0.0,Completed
R0000373,SL000007538,O00004426,2023-06-04,11,Changed mind,1,324.44,57.25,Completed
R0000374,SL000007540,O00004427,2024-12-27,5,Changed mind,1,10.83,0.0,Completed
R0000375,SL000007556,O00004438,2025-07-16,5,Faulty product,2,22.8,0.0,Completed
R0000376,SL000007561,O00004442,2025-07-24,12,Faulty product,1,73.79,0.0,Completed
R0000377,SL000007563,O00004443,2025-11-24,1,Changed mind,1,155.65,0.0,Completed
R0000378,SL000007582,O00004451,2023-05-18,7,Size or fit issue,1,11.76,0.0,Completed
R0000379,SL000007601,O00004459,2024-12-28,1,Damaged item,2,50.98,0.0,Completed
R0000380,SL000007604,O00004462,2025-05-07,5,Changed mind,1,20.33,0.0,Completed
R0000381,SL000007638,O00004484,2024-11-05,24,Damaged item,1,138.69,0.0,Completed
R0000382,SL000007648,O00004489,2024-09-22,20,Changed mind,1,331.41,0.0,Completed
R0000383,SL000007657,O00004496,2025-12-18,4,Incorrect item,1,18.25,0.0,Completed
R0000384,SL000007708,O00004527,2023-11-30,8,Changed mind,3,17.24,3.04,Completed
R0000385,SL000007769,O00004566,2025-04-26,9,Changed mind,1,65.4,11.54,Completed
R0000386,SL000007782,O00004574,2024-03-11,23,Incorrect item,1,18.53,0.0,Completed
R0000387,SL000007783,O00004574,2024-03-15,27,Changed mind,1,35.0,0.0,Completed
R0000388,SL000007786,O00004576,2024-11-08,9,Damaged item,1,186.66,0.0,Completed
R0000389,SL000007802,O00004583,2023-06-25,12,Changed mind,1,155.46,27.43,Completed
R0000390,SL000007814,O00004590,2024-11-05,2,Not as described,1,92.16,0.0,Completed
R0000391,SL000007826,O00004597,2024-10-13,5,Changed mind,1,11.28,0.0,Completed
R0000392,SL000007847,O00004609,2024-08-10,10,Damaged item,3,52.48,0.0,Pending
R0000393,SL000007854,O00004614,2025-07-20,11,Changed mind,1,3.54,0.63,Completed
R0000394,SL000007860,O00004616,2025-12-04,17,Changed mind,4,99.4,0.0,Completed
R0000395,SL000007865,O00004619,2023-12-12,14,Size or fit issue,1,171.99,0.0,Completed
R0000396,SL000007893,O00004630,2023-03-27,11,Changed mind,4,60.0,0.0,Completed
R0000397,SL000007909,O00004640,2025-12-02,12,Changed mind,2,34.77,6.13,Completed
R0000398,SL000007924,O00004649,2025-12-03,15,Changed mind,1,5.92,0.0,Completed
R0000399,SL000007940,O00004657,2024-06-26,6,Changed mind,1,15.0,0.0,Completed
R0000400,SL000007953,O00004668,2023-05-02,8,Late delivery,1,386.65,0.0,Completed
R0000401,SL000007964,O00004674,2023-09-08,2,Damaged item,1,252.21,0.0,Pending
R0000402,SL000007980,O00004683,2024-10-28,13,Late delivery,1,32.55,0.0,Completed
R0000403,SL000008117,O00004764,2023-11-29,11,Changed mind,1,102.08,0.0,Pending
R0000404,SL000008126,O00004768,2025-12-06,10,Changed mind,3,62.48,11.02,Completed
R0000405,SL000008190,O00004806,2024-10-02,28,Changed mind,1,183.79,32.43,Completed
R0000406,SL000008199,O00004813,2025-05-13,17,Incorrect item,1,4.09,0.0,Completed
R0000407,SL000008243,O00004836,2025-01-24,2,Incorrect item,1,14.25,0.0,Completed
R0000408,SL000008250,O00004842,2024-11-24,1,Not as described,2,54.33,0.0,Completed
R0000409,SL000008274,O00004855,2024-01-31,9,Incorrect item,1,17.2,0.0,Completed
R0000410,SL000008275,O00004856,2024-05-11,14,Faulty product,1,178.49,0.0,Completed
R0000411,SL000008277,O00004856,2024-05-02,5,Not as described,1,33.57,0.0,Completed
R0000412,SL000008279,O00004856,2024-05-12,15,Changed mind,1,332.16,0.0,Completed
R0000413,SL000008310,O00004876,2023-12-27,7,Incorrect item,1,19.89,0.0,Completed
R0000414,SL000008317,O00004881,2023-12-31,10,Changed mind,3,74.62,0.0,Completed
R0000415,SL000008326,O00004887,2025-06-01,6,Size or fit issue,2,43.66,0.0,Completed
R0000416,SL000008330,O00004888,2023-07-16,25,Incorrect item,4,114.8,0.0,Completed
R0000417,SL000008331,O00004889,2025-12-11,7,Faulty product,1,12.21,0.0,Completed
R0000418,SL000008393,O00004931,2023-08-29,5,Late delivery,3,119.83,0.0,Completed
R0000419,SL000008405,O00004936,2024-12-18,7,Incorrect item,1,8.31,0.0,Completed
R0000420,SL000008424,O00004946,2025-01-03,10,Changed mind,1,50.17,0.0,Completed
R0000421,SL000008452,O00004963,2023-01-25,5,Changed mind,2,15.13,2.67,Completed
R0000422,SL000008453,O00004964,2023-11-30,12,Not as described,1,92.12,0.0,Completed
R0000423,SL000008484,O00004986,2025-01-06,15,Incorrect item,1,51.83,0.0,Completed
R0000424,SL000008499,O00004994,2023-07-24,3,Changed mind,1,11.88,0.0,Completed
R0000425,SL000008508,O00005002,2024-01-11,4,Incorrect item,1,399.13,0.0,Completed
R0000426,SL000008528,O00005014,2024-06-07,5,Faulty product,1,18.25,0.0,Completed
R0000427,SL000008543,O00005022,2023-07-07,22,Changed mind,1,88.12,15.55,Pending
R0000428,SL000008553,O00005030,2023-02-05,2,Not as described,1,22.79,0.0,Completed
R0000429,SL000008571,O00005041,2024-06-08,2,Late delivery,1,336.38,0.0,Completed
R0000430,SL000008572,O00005041,2024-07-05,29,Damaged item,3,143.14,0.0,Completed
R0000431,SL000008602,O00005064,2024-11-03,16,Changed mind,2,71.54,0.0,Completed
R0000432,SL000008609,O00005068,2023-02-28,6,Faulty product,1,23.43,0.0,Completed
R0000433,SL000008612,O00005070,2024-12-06,19,Incorrect item,2,116.28,0.0,Completed
R0000434,SL000008616,O00005072,2023-11-20,17,Faulty product,1,11.4,0.0,Pending
R0000435,SL000008634,O00005084,2025-09-18,6,Changed mind,1,150.36,0.0,Completed
R0000436,SL000008717,O00005134,2023-08-20,8,Late delivery,1,207.31,0.0,Completed
R0000437,SL000008719,O00005136,2025-09-28,8,Changed mind,2,136.0,0.0,Completed
R0000438,SL000008742,O00005148,2023-06-04,8,Damaged item,1,269.78,0.0,Completed
R0000439,SL000008751,O00005156,2023-03-03,11,Damaged item,1,146.99,0.0,Completed
R0000440,SL000008757,O00005161,2024-08-12,21,Faulty product,1,145.3,0.0,Completed
R0000441,SL000008774,O00005170,2025-12-22,6,Late delivery,1,41.79,0.0,Completed
R0000442,SL000008779,O00005173,2023-02-10,15,Late delivery,1,46.39,0.0,Completed
R0000443,SL000008797,O00005181,2024-08-02,13,Changed mind,1,243.24,0.0,Completed
R0000444,SL000008798,O00005182,2023-09-03,2,Changed mind,1,101.05,0.0,Completed
R0000445,SL000008856,O00005213,2023-12-14,17,Damaged item,2,53.2,0.0,Completed
R0000446,SL000008886,O00005228,2023-08-26,8,Changed mind,1,26.65,0.0,Completed
R0000447,SL000008941,O00005256,2024-07-26,1,Late delivery,2,93.81,0.0,Completed
R0000448,SL000008942,O00005257,2024-11-16,7,Not as described,1,71.96,0.0,Completed
R0000449,SL000008951,O00005264,2023-06-10,2,Late delivery,2,112.82,0.0,Completed
R0000450,SL000008962,O00005271,2023-03-06,9,Not as described,1,382.7,0.0,Completed
R0000451,SL000009010,O00005301,2025-01-31,16,Damaged item,1,230.02,0.0,Completed
R0000452,SL000009011,O00005302,2025-12-31,7,Changed mind,1,65.02,0.0,Completed
R0000453,SL000009021,O00005309,2025-09-18,8,Faulty product,2,218.02,0.0,Completed
R0000454,SL000009029,O00005317,2025-07-08,3,Changed mind,2,204.67,36.12,Completed
R0000455,SL000009034,O00005319,2025-03-26,19,Changed mind,1,11.21,0.0,Completed
R0000456,SL000009049,O00005329,2023-03-16,2,Not as described,2,34.19,0.0,Completed
R0000457,SL000009052,O00005332,2025-09-01,26,Size or fit issue,3,140.09,0.0,Completed
R0000458,SL000009078,O00005350,2024-02-15,11,Incorrect item,1,573.8,0.0,Completed
R0000459,SL000009087,O00005353,2023-12-27,4,Changed mind,1,65.02,0.0,Completed
R0000460,SL000009146,O00005392,2024-03-08,7,Late delivery,2,68.6,0.0,Completed
R0000461,SL000009176,O00005413,2024-02-21,5,Faulty product,1,28.45,0.0,Completed
R0000462,SL000009235,O00005445,2024-12-16,6,Not as described,4,108.63,0.0,Completed
R0000463,SL000009239,O00005447,2025-01-08,2,Damaged item,2,239.65,0.0,Pending
R0000464,SL000009248,O00005453,2025-12-28,2,Changed mind,4,138.6,0.0,Completed
R0000465,SL000009272,O00005470,2024-01-24,12,Changed mind,1,14.55,0.0,Completed
R0000466,SL000009286,O00005477,2025-06-06,6,Damaged item,1,33.33,0.0,Completed
R0000467,SL000009294,O00005481,2025-12-25,12,Changed mind,1,6.72,0.0,Completed
R0000468,SL000009327,O00005499,2025-07-28,4,Faulty product,1,105.74,0.0,Completed
R0000469,SL000009336,O00005503,2024-04-13,5,Faulty product,1,38.01,0.0,Completed
R0000470,SL000009359,O00005515,2024-07-14,4,Late delivery,1,7.84,0.0,Completed
R0000471,SL000009368,O00005520,2025-08-22,8,Not as described,1,35.0,0.0,Completed
R0000472,SL000009373,O00005524,2023-05-25,9,Changed mind,1,16.92,0.0,Completed
R0000473,SL000009390,O00005538,2024-12-24,16,Not as described,4,123.44,0.0,Completed
R0000474,SL000009407,O00005548,2025-07-21,9,Size or fit issue,3,120.7,0.0,Completed
R0000475,SL000009451,O00005573,2025-02-16,7,Changed mind,1,17.67,0.0,Completed
R0000476,SL000009465,O00005579,2023-10-31,7,Incorrect item,2,113.95,0.0,Completed
R0000477,SL000009475,O00005585,2023-11-26,3,Changed mind,3,63.37,11.18,Completed
R0000478,SL000009484,O00005591,2025-02-07,1,Changed mind,1,29.05,0.0,Completed
R0000479,SL000009499,O00005598,2023-12-06,18,Faulty product,1,24.94,0.0,Completed
R0000480,SL000009562,O00005640,2023-03-27,5,Damaged item,2,133.5,0.0,Completed
R0000481,SL000009573,O00005648,2025-07-19,4,Changed mind,4,143.79,0.0,Completed
R0000482,SL000009577,O00005651,2023-07-20,6,Not as described,1,129.39,0.0,Completed
R0000483,SL000009578,O00005651,2023-08-08,25,Size or fit issue,1,61.26,0.0,Completed
R0000484,SL000009585,O00005656,2025-12-19,15,Faulty product,1,87.6,0.0,Completed
R0000485,SL000009589,O00005659,2024-05-06,7,Changed mind,1,205.19,0.0,Completed
R0000486,SL000009594,O00005663,2025-07-06,15,Damaged item,4,87.98,0.0,Completed
R0000487,SL000009595,O00005664,2024-08-18,5,Incorrect item,2,24.0,0.0,Completed
R0000488,SL000009629,O00005685,2023-12-23,13,Size or fit issue,2,23.21,0.0,Completed
R0000489,SL000009658,O00005700,2024-11-01,6,Late delivery,2,68.6,0.0,Completed
R0000490,SL000009664,O00005704,2025-07-12,2,Not as described,3,34.56,0.0,Completed
R0000491,SL000009696,O00005723,2025-06-16,17,Incorrect item,3,105.0,0.0,Pending
R0000492,SL000009715,O00005733,2025-07-31,11,Changed mind,1,49.2,0.0,Completed
R0000493,SL000009722,O00005737,2023-06-04,22,Damaged item,1,20.1,0.0,Completed
R0000494,SL000009756,O00005759,2024-12-17,13,Changed mind,2,252.86,0.0,Completed
R0000495,SL000009760,O00005760,2024-12-29,9,Late delivery,1,35.74,0.0,Completed
R0000496,SL000009805,O00005793,2023-09-27,6,Changed mind,1,8.0,0.0,Completed
R0000497,SL000009823,O00005804,2024-01-18,10,Faulty product,1,14.55,0.0,Completed
R0000498,SL000009825,O00005806,2023-06-01,5,Changed mind,1,17.15,0.0,Completed
R0000499,SL000009841,O00005814,2024-12-02,1,Changed mind,1,245.7,0.0,Completed
R0000500,SL000009865,O00005826,2024-12-21,5,Faulty product,1,49.48,0.0,Completed
R0000501,SL000009880,O00005833,2023-04-25,22,Late delivery,1,16.75,0.0,Completed
R0000502,SL000009924,O00005860,2025-03-30,3,Changed mind,1,297.25,0.0,Completed
R0000503,SL000009927,O00005861,2025-10-18,3,Incorrect item,2,104.98,0.0,Completed
R0000504,SL000009936,O00005867,2024-08-06,12,Incorrect item,1,45.5,0.0,Completed
R0000505,SL000009978,O00005890,2023-08-19,4,Damaged item,1,41.89,0.0,Completed
R0000506,SL000009994,O00005901,2023-09-23,6,Faulty product,1,167.78,0.0,Completed
R0000507,SL000010007,O00005907,2023-04-05,1,Damaged item,1,172.39,0.0,Completed
R0000508,SL000010015,O00005910,2024-09-19,4,Incorrect item,1,80.49,0.0,Completed
R0000509,SL000010022,O00005916,2024-10-08,10,Size or fit issue,1,120.31,0.0,Completed
R0000510,SL000010044,O00005929,2023-03-17,12,Size or fit issue,2,28.81,0.0,Completed
R0000511,SL000010079,O00005947,2024-11-10,20,Not as described,1,8.0,0.0,Completed
R0000512,SL000010104,O00005961,2023-06-20,4,Changed mind,1,60.02,10.59,Pending
R0000513,SL000010108,O00005964,2025-09-22,6,Not as described,1,15.75,0.0,Completed
R0000514,SL000010115,O00005968,2025-01-14,7,Changed mind,1,6.66,1.18,Completed
R0000515,SL000010125,O00005974,2024-12-18,8,Damaged item,1,46.14,0.0,Completed
R0000516,SL000010128,O00005977,2025-07-03,16,Changed mind,2,46.0,0.0,Completed
R0000517,SL000010214,O00006029,2023-03-14,16,Changed mind,2,58.75,0.0,Completed
R0000518,SL000010227,O00006037,2025-01-06,5,Not as described,1,15.0,0.0,Completed
R0000519,SL000010243,O00006048,2025-06-15,14,Size or fit issue,1,2.91,0.0,Completed
R0000520,SL000010259,O00006057,2023-06-15,4,Incorrect item,1,104.71,0.0,Completed
R0000521,SL000010278,O00006069,2023-08-11,10,Changed mind,1,634.56,0.0,Completed
R0000522,SL000010312,O00006093,2024-11-26,4,Damaged item,1,55.64,0.0,Completed
R0000523,SL000010324,O00006096,2024-03-31,7,Not as described,4,174.45,0.0,Completed
R0000524,SL000010403,O00006150,2023-11-20,15,Faulty product,1,68.17,0.0,Completed
R0000525,SL000010404,O00006151,2023-10-11,31,Faulty product,3,127.92,0.0,Completed
R0000526,SL000010418,O00006158,2023-07-13,9,Faulty product,2,23.76,0.0,Completed
R0000527,SL000010424,O00006161,2025-10-20,11,Incorrect item,1,170.1,0.0,Completed
R0000528,SL000010444,O00006171,2024-03-28,6,Damaged item,1,317.05,0.0,Completed
R0000529,SL000010455,O00006175,2023-11-04,6,Not as described,2,67.9,0.0,Completed
R0000530,SL000010459,O00006178,2023-03-16,9,Late delivery,1,71.65,0.0,Completed
R0000531,SL000010471,O00006183,2024-01-23,26,Size or fit issue,2,33.61,0.0,Completed
R0000532,SL000010528,O00006221,2025-02-18,3,Late delivery,1,11.33,0.0,Completed
R0000533,SL000010570,O00006242,2025-01-08,18,Faulty product,3,56.54,0.0,Completed
R0000534,SL000010571,O00006243,2025-11-25,1,Faulty product,1,12.96,0.0,Completed
R0000535,SL000010574,O00006244,2024-04-28,14,Not as described,1,233.41,0.0,Completed
R0000536,SL000010596,O00006256,2025-12-25,4,Incorrect item,3,92.58,0.0,Completed
R0000537,SL000010685,O00006313,2023-04-14,29,Not as described,3,118.71,0.0,Completed
R0000538,SL000010701,O00006326,2023-12-27,13,Late delivery,3,62.36,0.0,Completed
R0000539,SL000010719,O00006335,2023-08-19,9,Late delivery,1,77.67,0.0,Completed
R0000540,SL000010721,O00006336,2025-09-20,6,Size or fit issue,1,74.19,0.0,Completed
R0000541,SL000010730,O00006342,2024-11-11,8,Incorrect item,1,144.91,0.0,Completed
R0000542,SL000010764,O00006362,2024-10-09,11,Faulty product,1,77.72,0.0,Completed
R0000543,SL000010779,O00006370,2025-01-31,13,Faulty product,2,100.49,0.0,Completed
R0000544,SL000010821,O00006391,2023-06-28,2,Changed mind,2,19.44,0.0,Completed
R0000545,SL000010842,O00006406,2025-12-03,6,Incorrect item,1,66.36,0.0,Completed
R0000546,SL000010869,O00006421,2025-11-13,12,Changed mind,1,138.41,0.0,Completed
R0000547,SL000010886,O00006430,2025-11-12,15,Size or fit issue,1,33.25,0.0,Completed
R0000548,SL000010948,O00006466,2025-01-08,2,Late delivery,1,245.7,0.0,Completed
R0000549,SL000010952,O00006468,2023-11-14,6,Incorrect item,1,18.34,0.0,Completed
R0000550,SL000010967,O00006476,2025-11-24,5,Changed mind,1,30.98,5.47,Completed
R0000551,SL000010977,O00006481,2025-09-06,13,Changed mind,1,243.46,0.0,Pending
R0000552,SL000010978,O00006482,2025-05-20,6,Changed mind,1,134.17,0.0,Completed
R0000553,SL000010994,O00006490,2025-01-05,20,Changed mind,3,49.22,0.0,Completed
R0000554,SL000011039,O00006517,2024-11-23,16,Changed mind,1,62.1,10.96,Completed
